COUPON_ID_hash,COUPON_ID_hash_NEW
b959ad16bb74f813484b16ff8c08b7e8,5666.0
4d05bd45da071f3663ef50926268d9c6,5667.0
c42ba78faf57c0b3dccaac5ce47f9aaa,5668.0
05013638ae314cc37409abfba1299672,5669.0
6b59de6d9fc8535f64599e52ffae7134,5670.0
726ce947e06112809d392bfd6fd46024,5671.0
fa56b260842063c2abeef1e98efba5e2,5672.0
5deb2b04ae1b9d35696f33fdbdf11394,5674.0
fa5f9d7bf1cb691d339f7a7248871a9d,5675.0
77b240a114ae027a3064454c38fcd06a,5676.0
30c3263895ff58b0b19ee7c66709a02d,5677.0
e715c7c7d80ca23f3e69cd18878d002d,5678.0
07aa569ffe703f35b96fe6a1538f27e9,11632.0
fc577081a5e86b08333f807ca6753db6,10799.0
bfc0ab6af5e18e837454709d9b0c63b1,5680.0
2c8b5dd98024d6e0b8ea9ad4e7795b11,5681.0
7516fb1ae3afe7a7feb2e0245289d89f,5682.0
ca6819d3cbde6db93de7c87400f808a2,5683.0
650606d6825370a84b0bf8371f3dd627,19002.0
0b4a74662fef7e45dbb92b8d38f9c29d,5684.0
87b77ea051cf227a57fff9b33fcec1d2,5685.0
1ba686c020147fd5d713d3ffcd36a372,5686.0
80f0bc41a46546f05f35b0f099d31b22,5687.0
71713161e9fbd8b6ba00ddbfb17a7876,3340.0
3a76511b76cd05dd6dbaf781fdb480c6,6285.0
2635d9342c238596a55a80e5a3b0eb86,5692.0
cc499dc550e16ea46a7e2f4f3e699233,5693.0
f9a3bc337c97a33a9bd5548627143500,5694.0
cfcec043957a2e74d5564760dda2f888,5695.0
fb72eddcb5d8533eaf809102fb0964c2,5696.0
2bf866c8ef141cb1ef5c177cc9a1aaf1,5697.0
e362c49f89fb245638891214be7cee06,5698.0
9621cefa705c9cd4f10acaea87823fae,5699.0
56184bbab47a35947900c6a9f5c499d8,5701.0
458c285b52993e7967a09b7b15e7465e,5702.0
dabc286f4ccb70eb3fdc4e57a5313bce,5703.0
b174943affe30982011a6f72c65305ba,5704.0
83031c254e5edb360df55fa1e4f2925d,5705.0
46ca88517077070934e03753ef59e688,5706.0
8f8a2682a52be7767fa22518d5b89bd7,5707.0
2f9d4e584761166803d5550d12b6c055,5708.0
f72ea0d2fc5967816230c367d7adeac8,5709.0
3c4485eb0db7bdd78bac9413cce5d7d8,15640.0
1c931829d51f4511fbf41e9578631b65,5710.0
e4e0e9fc0dc215221ba03a473a8e1a71,527.0
44d1cc12edaa2bc76c1196a544455d1b,4257.0
973fa73c5e273d3424c223d3ef031fdb,5713.0
dc148be2a118ee35d2bf413867d4c97e,5714.0
d3be97b32eea0493d8fcb0cacc85fb57,5715.0
76fd0477366a01b721bcb834839ff9e6,5716.0
6f8a85c4e4ff00e7cf6c5e51a0bce428,5717.0
dbe79468f3ceb7bcd71c154750459d6b,17894.0
c4c2f4da9d3b4342284df621f48ef157,5718.0
32c8b06c7cb1e50bf3e79a08cc0d9916,5719.0
cf031824e8ab4341ee90e693bd7f4aeb,5720.0
12ede50379421892c93019fbe381cdf9,5722.0
f7a53ae85f9f50f782841d15da1ad8b6,7502.0
832b7c99b7316e6c88680f4e8be4e319,5724.0
f7ecb1bb12794ede497678038a02581c,5725.0
afd24a8b5c9e8c7b23724dc58959e88e,5726.0
9bf322f68edfc391d83c730dddac61d2,5727.0
f522191f44e6d508572d99b3d8eca571,5728.0
bf1a233f3c1da850733575d6811a3067,5729.0
b3378ede8429fe4d90252c32402f65ca,17084.0
25564eac8068098478ba068fe2bb8a0c,5730.0
20c2373d423da82814fc381610bc66e4,5731.0
d49b4eee47371f31eab5b6ac087129b3,5732.0
b2a8f2e22ce11b70b06b3fef43278828,16412.0
23d51ce25f16657314c32f0ff7d2f468,5734.0
eefa3bc03f20381a47098d35ec8f824e,5735.0
0c301820becc12c6aa89586c65016741,7506.0
bbc84a0eced3a8a4f5cba7e30cb30dab,5479.0
01ed5bbb4320918a2ec89d085d1ae069,5737.0
407d9d75c8f9de3b6a03f0899c4751a6,5738.0
84fc1c752550af53e340b8b0f1979840,5739.0
7c1cd1d8ab2b3be599f5d8ccbe14a4ac,11642.0
2bb24c87a842c36d44346cd18522ee7c,5742.0
7a144b7031e9aa5cfcd5bca6c57b7d80,5743.0
71bc371e5064642680a31f4629c3048d,5744.0
4c1933a328e43dbab8b495fc14828b8b,13777.0
cbf3ccfd087abca4bdbe36d814bc4ddb,5745.0
c4b0577a504cd85edc4402477edc3c67,5746.0
45b0a703239ef3e289f74e8b79ddaacb,5747.0
dcec28ba2c0de0896d10a6799083d982,5748.0
7c6c4add861f8d768e0d742f36adc309,5749.0
0ab5cdfa734fdcd45e6d39e868dedce3,5750.0
904306e692d455019c3aff6b0936e45c,17404.0
0671b77ba08d7f6d6809ccbb95e88318,5752.0
6dc040435575f0165ecf1f053d221c4b,5753.0
5775bd2ef30a9ce123834294b0cb4f56,18806.0
0a2a69f7e432fbd22906c881739c5f5a,5754.0
60a1ffa34dd58acf55e78466bf9b0a19,5755.0
baef801f736901b94493308870e41deb,5757.0
738a428b285f9012a5f8c53358cd32f8,2431.0
0c6ca2bdba74ec2cf03522f43805f628,10812.0
c97f9a305caf4ba016721b173f44b30c,5760.0
0b3d298ece5d38eb6df14ec583699ce2,5761.0
55308a8785fb96dfea0a87de74ca80f1,5762.0
321be0a1ae8b582de7cda555c93d102f,5763.0
37a827d7ced05b097a880205b7b21700,1436.0
f8f4348854f757c09ab0683b08e57847,5766.0
eccdd9cd7d1a986d2af78fd62672f07e,5767.0
1477500ebb56d84c46a46b456ab5445a,5769.0
7fea464c98f3cdeacf9cff68b519b4ba,5770.0
10015139aba474e12cb36a815eeb8166,5771.0
8f36abf935f662d3377dacc40ffb0595,5772.0
f8b43dcbc38ea353e712db9cfb33a0a9,15027.0
bbd106a3909dc93afb652feafc239cb0,5774.0
3d0806c57d9ca0693bb07848c99aec34,5775.0
65ead1990546abc7826b3ec78cd5c3e3,5776.0
5cdf60005b4119ef87dc8959984a7905,5777.0
5346fa9de4988fe755ab6484ab7e560c,5778.0
a311992ae9084a8f9a8e3c6ebbc25d85,15139.0
6ff2e578276af6edcca78de8b239d4a0,5780.0
18d0c077305ccb98357e91a3b0735ed8,5781.0
1330fdffd0fd1604cb8881dad99fd89f,5782.0
289816e945637d9082c4ccd346ad3bd5,5783.0
19557579682fed6bd0c9613a3d7b0ed4,7516.0
3c103e9ee1b4de3d9b1624117ba55ddd,5785.0
92a5888818df77fbe1df4dc36d9a85ad,5787.0
b908aaa4992a7dabc9a6884b4cda67a9,5788.0
1c7cc363a2c0d16654f31d599c8cf50e,9184.0
94df8885eb457430754a9bbe9bc0a0d4,5790.0
d7ce89b366cad8a3954c2420d5b1dde6,5791.0
b0c4c37bb0c5ca1de047707b7be0286c,5792.0
41163996ed4aff0ddea617a241053126,5793.0
56925c5ba1da5746df2b7c175869a097,5794.0
b07c1c9118799fae7564575d335a3b6b,5795.0
9639558976ee3df6a0a251a3383b96cb,5796.0
0edc765b1665ff31f6fbd5082899003b,5797.0
98b8becb0a9243b1ff7918727409087a,5798.0
2bc752a0801647e323d2b255ed8d9574,5799.0
ebd187bce891cbcdd86f34c7648a5965,5800.0
f2a67ac9a1a4e1b049ef245fc7f06433,5801.0
a98ed44a891f20d7f265763aa127ab5c,5802.0
e7d2a415df2c9cbe279948d3bb3a2b6c,5803.0
d681f4e56877ecd6a63fbf61e199df4a,5804.0
5689b186b402bc92de3cac1537c673f7,1922.0
b5df34e534ad0366797bab4eb1ac50be,57.0
14694e32e0a2d69e851a39d58847174a,2952.0
11db69489cff94f5b2e7594789ee1978,5809.0
3643b6c169558b96918bfe22172b246e,5811.0
6f1440dd4e242a7a642992a0ac13bda0,5812.0
46fd3937d566f74c29634101e025a007,5813.0
62ebbeaaa487be903abb46c041737443,5814.0
3fbde114129bf04bd4a9576cb614b0db,5815.0
a255ca693ebd8dcabe6ad43a511e84bf,5816.0
f9176995e73e1daacbb5891b9f7bfea9,5818.0
46a73f70a36d7b5aca1725b0aff17a55,17415.0
d9f7f3d9305efaef85ff699827b9d5f2,2682.0
6d064adbd9190a84c178dc2b869754ee,5820.0
ac7d3590351f68ca2ee465285a9b2b93,7518.0
de80288d79d7e6d927b7e829d59c9ce6,5823.0
742192521d38f6eda734d268a25fcb65,5824.0
d22a6f7765c71ec8dda4c0070c50e861,5826.0
d7cf9c07ee22d476a269f67797fbb1ac,5827.0
ba35ccbea4be3cabbb5331e3872e6e80,5828.0
761ce51d6530807b9538c4b5d1eb881e,5829.0
0637bdb8f3aba3bd287653e79cb31c11,5830.0
be444621cc906ce90a0d2a640afd4464,17473.0
407a2664cb971ceb950484cf9c9a23dc,17417.0
538c3340d7cf28f914b2233823df9158,13779.0
22d974621b2d98c99b8f9e41377a93b6,5833.0
3223e3ffd21b2438af070b15bb08e70c,5834.0
e872debe2d6a92ce9ec0180d31401755,5835.0
e21da8ebcb5108f5e27b8bdb0ce62416,5836.0
834ad5a374d3cf79cce94dca3a068891,5837.0
2cc27fd3a0a250c406a017fd1be3c5b3,5838.0
3fa52211e8926b0143e039854b8716a8,17075.0
a7cedc9a7ca74cb2866a5dea8c6cf929,5840.0
22660c7bde36c8ca7b845a474315da0f,5841.0
2794134a61753601d694052ff3000547,5842.0
f5d0f5e9025a53575364696f46a61ace,5843.0
d9985f4891624083de9d5a0ca2d897a4,5844.0
a19a8f9b6b8b616b02f40fcb8576db87,2120.0
cc11b41c02aa6dfa0a74702fb32616ce,10824.0
c1c29ec789df719b730b57c18e58fb7e,5847.0
f51c5fc4ce41bbe8f3339c79ba18b715,18916.0
53df4719e80a869e058f6442418ea6f2,5848.0
94b14d176022d4a58a0301d9c91e126f,5849.0
c815c6c1f9596984d759ea333d9fa3af,5850.0
876cffd211a844a7f28ab233d7ced132,5851.0
cd3d45fe5acba5dfca04daa398214723,5852.0
2d2ab67b9b007d9f64e62a1d9dbd4c9c,513.0
c97723fc841ae057b67eb763022ff0d4,5855.0
33a61e0da1bf2b150ef8da7fb12d4fff,5858.0
609306f8edc31aa3186ec967abef5f0a,3780.0
6dc6797ee8546dbfdd4e56927b9ef9cd,5860.0
595652f3600a060f0c1a3fa3a20f71cc,5862.0
b5d476efee4a1f32eb6b2f43fbab94b6,5863.0
b4479dc83e54f35fa91929fb579377af,5864.0
6426b7ff234890548425c3081bbb83fd,5865.0
d01c982d7d3cd87ea3e4d268990ab509,5866.0
297a9ca97c771aba69693975b21b1a37,5867.0
05f3060eabce26e61f93c45a693854e9,5868.0
20ce7857ec3ac3de7346c6fce28a3a56,7529.0
24f828e971ec5315363e10c4b90904c2,5871.0
ee6ab4952e2dc2fa4b437c174c3b09d4,5872.0
0c5e66481146f373972c666a5e167f3b,5873.0
546691827a2ca8da74725ab7b6db230f,5874.0
bc02097ba1bc4528f02753e63b6992f7,17743.0
31a027a764ecf07cac6a990566d22095,5875.0
9062108079c79574eee5e9cc773db18b,5876.0
e30cb622f87145f926fc870e26660f6d,5877.0
6a1e3719167c9dd19490043ca5768d1c,5879.0
bd0f7dce7080dc9371a4ed41e966345b,5880.0
8627ef0e48f22ed4c15b46c2fcff68bc,5881.0
19cc8aaad85c9e9cc517c0493f8f1220,5882.0
d255d32c79cc9c9e8303ed9513f68f96,5883.0
c4ce41d1bdc0d2a7fe4b5cdab005bbdf,5884.0
c9b48ed94c524d4030a4e4e864d0d318,5886.0
027cdb4704dc050a65004a4d3e912b08,5887.0
5315c1bf110d52a7ec450771c1faa18e,5888.0
9159fff0f913db1ad533fa48132c56bc,5889.0
36b2cae27d8d37e322ce0f20d02d6ede,5890.0
199a289fb2494648448ee6abce3b10c6,5891.0
3e839d5c26b1677b92e0112bdf14e159,5892.0
8a88ecbb4f8ec0257014e96042034708,17424.0
bb341eb1a2a5598520ea4d1418cf2e39,15697.0
b472c987e083229ad5bcce8af01310cb,13733.0
3258068d4711ff7d066f7bcfb375a1ab,5895.0
32d4db0267a977c8409bfd16d2cb2500,1218.0
6b263d8520b75e7f38320fc96bc29172,5897.0
d283e24319f59d2bae01f41156f46542,3382.0
3f601d404ec4bfd80b167058c9d84b3f,5898.0
469b4f5d6529706e88d32c65a52ae219,5899.0
5db0a922912ef1b3715ebdd851a0799b,5900.0
e5c53e5d9b7f7e34c573c242476d6139,5901.0
a9b65f1551d323b22455fd3df1c9bdad,5902.0
19697a106cbe5b178748cc4d3b7378e0,17431.0
71545b064df321ea03c2159772534f0b,5903.0
ff2c8dbfcda0221eb742d8f750d28a72,5904.0
ba0cc29ced4751c2085fb19a3b68bb69,7534.0
c334c05e86359ce6e4af96580f946bd3,5906.0
a776a3e098b60df50cf7e91f0aa20fe6,13981.0
ecc31e2ca1d796bdbf66357318ff08d7,4086.0
9684b04d5065adf064775fbdc7223485,18637.0
ccb800d9e0f53aeabdd8ab4052a60f89,10834.0
a0843d95f0a163df5bd312629248edc6,5910.0
bf722a09f641a954a5f38d5dd8d53b45,5911.0
b92be83b1287e57b47ae1b98d9859fda,11323.0
7c4d5c31c4d1e1fce2538d209a66155e,5912.0
1afcf376c8df3745231e456b896a3ebf,5913.0
3cb7d089214b2a8cd5a28cf190494af8,5914.0
b24b12c1a9208c4175af1237c5fe48df,14116.0
9e22d5f2efacb9022693b2a9d7cd61aa,5916.0
a9c4b3d59d3fe6cc5f923e964530c072,5917.0
696b8e8f883a65b5f5444eb0fdef1a57,5918.0
609ecc1267173ff6881220ea0839c7aa,5920.0
52a046ba457ca0f5e22fb7d0c8f16903,10835.0
a43df5df22149938c6ba6fa8f8d9c9e7,15520.0
6832c8475691eb10f3d6a903b3847f70,5922.0
26cee626000e7734843e692570cd4158,5923.0
b5f60bfde3713c3d9f7ec4915159ec47,15085.0
e905ec0b92ef2c901bb7950d61fc75d1,5925.0
4e9c4edf16eef55b7f46ce342e35f29d,5926.0
fadd32bce95aca97bccdaef0ea441127,5927.0
583c58ee1126fdbbb08cd91a6bd0d05a,5928.0
8229367e6012ba6df5d5255f657a045f,5929.0
0c4e7d6c3797f3b21c2d489f9f4d722f,12269.0
2ffd1fcfde9fccf70c9ee09d0e7fad2e,5930.0
b47340cbd4f4c57f32637cfb86462cc3,4574.0
34cc6248955813d02485dbf2e833b38d,5932.0
93a64270b92376af52d37f693700d511,5933.0
f1ab6385f4470c918b298e79a3e820f7,5934.0
ed14b5e47ad26b1cf8503ac9aeff80c9,17432.0
bae4211b07bad9718844affc1beffd6a,19685.0
5217e789fe530ffe8d8863ec67725c4e,14121.0
fbed18f4cef33b90acdad84985286b7f,10836.0
3c8bf3236cfad59dbca3465e91108e83,17433.0
b224db16d97a5bca47d2a538a996471c,5938.0
334bab86aab5fa5370027c121e764c72,5939.0
e3c53347a9179c228f994debe01e8005,5940.0
64008c678f82ffa25c67504cadb97b2f,5941.0
5225785d2a28a89d7f9524df999d8d88,5942.0
2d25b8c2e074b12965bb6871a1744dfd,18159.0
29f9456126ee1e2ffcdb3b5aab0c94eb,5943.0
bd02bf1a2acc03a6f3db26c7969dca47,5944.0
4599dd2d191e1e6a2196b591173893ab,5945.0
ae9e77ed742b35cd22980e083db6396d,5946.0
59714ca3b60d9dfd9838ff52d21bec7d,5947.0
cf6d1a002387cdaa3cd3f96a7fd0dcc1,5948.0
7f95d0ec692440d40177334d106cbb1c,5949.0
bd370104c3f9f0a936dae33d5a43a00d,5950.0
0b924199063eba7d891abb46598ccfe4,5952.0
f1dbb5ff72323b08479932fe21081a1e,5953.0
195627d41c3b800cd44690180c3b8d3e,5954.0
a7f37e1bacd7d8c149de259aba67b237,143.0
fff37291f190b3b7a97336052d2b69a3,18502.0
7252870c11c21f95e2cf66f1e0eccd0c,5956.0
2ebbf34618b9a60aeb15eb75d3b35baa,5957.0
5b85701d0dd7be7f18412c45d08b93e6,5958.0
4f4ea84363b8ca6f568adcceecd443ef,5959.0
de5b652433ce265444ff23ba2a03a7d8,5960.0
27e7cb7d1ef2917ec4f5b9e7a96e2ea0,5961.0
128ad3628350e513914a2cd7d9c1e17b,5962.0
3df9691cd91cdd27cc814079292f35c4,5963.0
311d41f4a999fef2989d9cefe7b35b62,5964.0
97924974e764af521caf66f9fc651753,5965.0
143c5e715e80a444711b4b747e133fc9,5966.0
8ba774e8167af4a24bf44268dde8a90c,5967.0
6f6ac80a0795d129859f07282588014e,5968.0
f71fb67e743d75ef0340fe071ddddd74,5969.0
68e9534900ae4956721661f95a28159e,5970.0
90fcf6bc1d85dfdc1ed9a60cd0628ffc,5971.0
9e348a44837141bcac7d5434274ad4bd,5973.0
9203969f3059f75ed1ff7e6456600982,5974.0
50c1741fe466fb183cdefe63cf3ee8f3,5975.0
c72f07cd37b804e8cd54a351e0fa24d5,5976.0
296ff180ea89c5f8171aa280e375e202,5981.0
108420203be669a0f7e6a5902ac589fe,10914.0
37f0204f94d9b82b13c1c77247495e59,5982.0
0135d00f84a5b7775ab924e4f2e78a5c,5983.0
e0438ac010bf70061b1de66312b11fe9,11497.0
d9cb8ce0664cef47febb01cb66bd44aa,5984.0
d1952e01ce064c2ec6f2596fba9242c4,16284.0
3793798e3b549d9b7ef965ad427379d7,5986.0
db080f63822c565983798c90d07e9b96,5987.0
84c19655d255e4d2decd516892debf16,5988.0
b5482e71baa7c32e39402fec19abc471,5989.0
fb78d15551ccae00bc65490e36f21252,14861.0
f16438d3245ecc4aab07e135a87f7d9b,5991.0
acab551bc703d8454d27e22e033b6c83,5992.0
ba4d35695be96c2ef13b2691bfd92574,5993.0
fbeb9d653cac6b890c9c70ec5e9f8e3a,5994.0
3f356aad8c695282123372428a34b9a1,10850.0
d64d8dacc2fab17fd865e86d5788b629,5996.0
7772dbb9fcad6f13fab5992d7315188c,14128.0
29bfd121ab408ed0c87eed831dbbec74,5998.0
84063385ed922a979fe80b7b55ccc616,5999.0
9aa316894fc850b34247574a2ed23991,7552.0
c60a6bfa14a384a366e30f274eff1a13,6001.0
72c3429137ec83cfe48e3ab49d8c6007,6002.0
0c66ca5e593b6b65f69eff7f8cedbc75,6003.0
a375bc710054b381943282de13a62e59,6004.0
c7459600c2db814b491d59cce74171cd,6005.0
dc88315310a646d080bcce9273ac5ec5,6006.0
e68270487556c9f792561110910507ec,939.0
962195bbc4b096ba427036ae8a7cd6fa,6481.0
00660f2eef9b5f1cc3a66e98c66f9422,6009.0
12f3d6ff7990ea9b6e90ea56baca641c,6010.0
b46be14973b61df50a748519c7bf0239,6013.0
9f77e052d25d4f369be60f7c90c0299e,6014.0
db0c5dad317f9a0b5e0de9cd578b4a6a,6015.0
d47013754e7e2d519bc598e0e3e359fe,6016.0
f853a6a217707bb5cdfc47c4f4946017,6018.0
e094ea53767809b894f120fcbc6a4067,6019.0
be85e0bd03c10a599159cb963bce10b1,17429.0
5779825797c379315d262718688366f9,6020.0
db48470ed32ecadffd8371bb32c61768,5689.0
578b6d737f24e9f9a88f017ab7a85e90,6023.0
1af5b813160b4130f7e269cb76328e20,6024.0
dc1503cb4fdbf70dd928aebea6f3cca8,6025.0
01bb232c414c9218a3b5acba016486b3,6026.0
19d59ee1abb5a7eb3dd0894b4f7e131f,15448.0
1670c7325e2200eb8a6c13538a878302,6027.0
8945c2951267df7771fb01017a9fd555,7418.0
e33a2e618b6ef4ce6242739d87d6e47c,6029.0
92e284fd30fccd1969bef531169f7576,6030.0
4ac716b4686c1969d9cd3ed7540483b6,4305.0
5c92fb00a3f0695c2456b3fa5a1936d6,6032.0
4ac112446830c231f4427f0806c92d1a,2453.0
fcedd4314bfda9ca115201ff8014424d,7557.0
e681d9675a9babdf840a07f9d0088295,10495.0
2c40f4f3e4a5d3644b13ba0f84beb644,6036.0
0530e66a35d6abe97dc45eab56b0bbb4,13229.0
0e0cd2eb00df65eb6ee2afd397085f3e,6038.0
c6e0f76f7052131e974274a6402110d0,6039.0
794d95968528c894c47b12f899ffbe9f,13614.0
2936f59d2a36bc425a530483728a16b9,6041.0
1f3ef7bef825cbacd4d1218ac22464c9,6042.0
ed94483a4e59a1c3e0374c9d74e4b839,5624.0
81237b56120ca6b755349560ce0b6f15,6044.0
7620de77189244ab97e5ac69327c2964,6045.0
4f49232a4609b66d1eeb12611acd23d2,6046.0
e3c75162c3ba142ba6eb45bcfc4b72a6,6047.0
6b1bfe5047be89dd9e70d554cf2c526d,6048.0
0d14cb37a09c8efddb5fc31d2b63a64b,6049.0
fc8f8100f1b3cc2a65037667f0322d3b,7560.0
1169cec6b94e3cdae83f1a9919e49405,6051.0
c340a7ab46f19c1ba3b57b513f16bead,5053.0
632c6c182721296d55b206bace4285af,6053.0
b28f7ad19b582f296c61a30657f67288,6054.0
5a777de303f487a2471f657a62d4c4f4,6055.0
67d3d226d35a0c2b12cfba27e557ebd3,6056.0
99fc2d619156dd038c0052ddc00dd67d,6057.0
356e0e66d22a882ef03760d12cdd3dea,17454.0
6c7725e56f086b70463dfbd81d7f7467,6059.0
d6269d60727ea405858b5edfe5a62882,6060.0
6f7d9b5334c1a366cdfecf9a0c156104,6062.0
32bd05649998b10b7c38c1400f7cf541,6063.0
dc3c16b4b88ff83b0cf50378b8cb5e6d,6064.0
1bba5cb34d4d6e287127b5f44c89545b,6065.0
bb4935048c81f54e8887bf569f424f09,6066.0
ffe734ef0b1d82d6816ac33efa07cce5,6067.0
ea85c360714c9af6a853a349d44e7665,17744.0
47e8760f4bc87265e6422a05fa451af9,6068.0
b7bd3be8fa5320105adef22fefc2681c,12929.0
1198b40a1bb039df157be0e39956e55e,6071.0
59eea720c07249e8e572cbb48cbd19eb,6072.0
e2aaf8046fb7d2ad565d80e304117657,6073.0
c6369d4b8702a332da36bbda612d1b69,6074.0
7205e04c9558cab9d7696f3c7054e886,6075.0
7959a506a0188665aa5c1d0b6b94b46a,6076.0
37084a7018d72755f16170940d0bba12,6077.0
b9cdc2ddd2daa70c7f6999aa6f231e7d,6078.0
22c3082d11167e5625f2ad3575019dfc,2245.0
727d47c0694c9df2e4bddab9384d97dc,6080.0
3d633dcb78a9b0666cca408b3ceb6d2d,6081.0
3beea916a869cefb10cf77a939624521,6082.0
fcaa1a2775ac35b1a619469d66022181,6083.0
9461121708317351b9e6a185c0bd027b,6084.0
4b68132ff4b1444722d5b6b529d6c8b0,6085.0
5ff6c0aea9839480f2f82d7332c8ab47,6086.0
e6eed5cf0ac66c2ec2d9edcd408c707b,14982.0
987169c6acd65f8447dd507ca4067e68,6088.0
56eb6aac980d512eee929307cbefe283,6090.0
53d7943bb71e4633919cad9f085077f5,6091.0
1bece7dd6791b98a1309c0907c835457,6092.0
deaebc4988d5d1032bac11cc1e43e802,6093.0
90035facd6065e1bdc8fff41ffa7fee8,6094.0
b346c847e6b12b07d388b6748db3f2b6,6095.0
6998449a55c6c60842b21c880bb61aae,6096.0
a368de38eb9643388cb30d9b868f0f7f,6097.0
bf20347e180b1ab969cdeab95053fe8f,6098.0
dd0b48c5c7e69b29f40faac8f007d6ea,6099.0
b77acd93d7957dab415f476177376315,6100.0
a86aea1619f21252ad66bc1b0c2436a8,6101.0
893f61938655cf0c7e3556d3994d18c3,6102.0
8f2f688a4a025de3dd972108ae7a881e,6103.0
87c4843e115a5a010bee39b0e30f1bbc,7570.0
97850f7ca032c46f2400e1233f159e7b,6105.0
01b04226c48d18ad7e1730c439c4fe30,10868.0
cdf9fa3ccf6450746d006cbbcf43ebd8,6107.0
28d01919e980ebdd3bbb959344af7e2f,6108.0
b2de546369858879cd70e2f0949eef07,6109.0
d9287eaa774fc8b2b95dc08d28e7e995,6110.0
db373f9cd8ea2e7b82bdc4ea89918ec1,6111.0
c1cf143592fec6e12899841cd91f11dc,6112.0
b6f9fbe385d51813fb3f75b94da1ed44,6113.0
3793f75b92469735621fdcfb8e8f9376,18427.0
16c07bed684c17afd4d26ad9bd655f43,6114.0
2c9d99ec530e42e905f67457c40df1e8,6115.0
97388e8e8dd18b1570cfd0ef7a68f05b,6116.0
61825e82bf8517deab84c815d4924cf8,6117.0
fda38d1b0cdea91cef050a9caf5cff77,6118.0
e00f75e84cb6d591e42f559e762a90d0,6119.0
a6766e475a87e233ea4fe732f08f3523,8634.0
279bfbb5a8e47fdd0b61e422f27123a4,6120.0
416699fa01757bfac252f6d66ef269e6,10872.0
272698255c86c9b3c78b1abc93209476,6121.0
8cbad9b97f5ce7ff7d653cb1de15aceb,6122.0
ffc755c9fd39ecd5374b73c478555508,6123.0
0a42d36326504db2afd9edc960f8fcd0,17139.0
643ff35a90038eed8f8e73394b9f4558,17469.0
2ecd8546cabbac7843c67ec3b3fd0249,6126.0
68aafd4333f47e0d6628e05d9528c746,6127.0
1160107e07048c933032a15eae0c24ff,6129.0
d4d9e8a15c543b730126c7ebef286e5b,6130.0
d03f6e8f1767af230268c7b54655c934,6131.0
98733c2246d78d4332e6441a451780d4,6132.0
cf42d073e59428c48141d543254fd87a,6133.0
e1d415d777ae8678db4d195c16ddd298,6134.0
7599fb79ab3b561a7c9b57b35376e9e3,8300.0
94efe97436680dba988dcde88cbb4084,6137.0
39d98449820666ddb3acbceacfc6c1ec,6138.0
5b84fcdd36b511e81544558498839c3c,6139.0
8ca42819d8fc9d58c7afa08a4dae9de6,6140.0
1356b648062363d09ee30263c89f311c,10877.0
00c6e93d9e6ef7496fe6e845966eb61e,6142.0
012cf53dad1f6461243aa6a2d16dc367,6143.0
1f43f246869fcb15c4a5ce10a1c333ac,6144.0
04b241a3b381f83de45cc5daaecc2781,2359.0
206bbcbd90c5490d2819f821f20da976,6146.0
92bb003c3da62daa26be03a4c38b8699,6147.0
28cbbcbaf34ad52b1cdfc882737fb937,6148.0
a21e7c6f2001311f761f6d70d86e2088,6149.0
ef76dfc40aad72e02dac0f8ea657795a,13310.0
dc60ebd82a9596536fe30181537e80c5,6150.0
95931ab62e4294859730d89cd8950bad,6151.0
843b08374bb67815a1ca0362ec781833,6152.0
884cb27da4df56097bf97939304c13a8,6153.0
bbebcbbb76ee686432d22895136dacdd,6154.0
79047832b6b8067d5a65d452c3818188,6155.0
fdced816a34414cb3cda5efc77336549,5185.0
ede45bfcd481c85e1dc7e932ace87508,14156.0
ed691095221365b49d6db112d5fb2391,6158.0
934f889ffb85eb766e6ebba6820bffc1,6159.0
26141459f2027ce8ac465821c9d0f049,6162.0
e4e73208f13373bc010df1ba39e380db,6163.0
822bfe44205468c59b2939a81cb4e77f,6164.0
93fce94206e945266cba3fd55faae841,10883.0
1ebe846e247fca1a20b41604bf018646,6166.0
dc25ebf12d7c2a842c07eb8673d332dd,6167.0
d504d947a398149fdcaec07978bd9ae0,6168.0
56bb3041153713022d2564e3e32e21ef,6169.0
b690fbe1f232a5fe0c4e96e20132314a,6170.0
bb825517553a1981b12632bef73831a2,14580.0
857555d5a87b1293698d73b17e05b3fa,6172.0
3d575503100414d31b3f78535eb55166,2048.0
33a69c0d199887301f8b8e4e04b3399a,19641.0
653e12b187429ec77fd81830552e1dd5,6174.0
43d0e4a9b6be184a84055c7070d57224,15322.0
378b5b03ee78c23d4c90b2bf9c3c8a0c,6175.0
948344155a864595b77727818d0f1adf,6176.0
713559cd0ed27af81860cb1be506888c,6177.0
4affc56260e17504684b49960ff3dfe0,6178.0
2c265a00e16cd0dcf03a203dec688e8a,6179.0
446b9f0eea7f8041b98dadd55c4d6143,6180.0
159c64a0682611233f7aa75915550bc6,6181.0
81b6ac57127d7fd727d29ad5d324e27d,6182.0
e7a1a9bf1f5ed7933938078ad867e9b4,6184.0
5c98072a6d9fcab09404ffbc077655d5,6185.0
ffa2f6c182a0c1d252966f75e753d381,14161.0
881f29e4f96c6df1c533391aef18bfc3,6187.0
94c819f064182a20d2f62e8ee4ab55eb,6188.0
e6b953d91b3f205dc3fbf57485274bbe,6189.0
1d33e2dda3024470e37b6d1230b76d72,6190.0
25c81a30d3d26e74bb6dad5619394e3d,16710.0
